library,name,tags
lucide-lab,japanese-yen-circle,monetization|marketing|finance|financial|markets|exchange|trader|trading|transaction|payment|coin|jpy|currency|money|shapes
lucide-lab,japanese-yen-square,monetization|marketing|finance|financial|markets|exchange|trader|trading|transaction|payment|jpy|toolbar|button|currency|money|shapes
lucide-lab,jar,pot|container|storage|jam|preserve|conserve|honey|marmalade|sweet|sugar|diet|inkwell|glass|kitchenware|food-beverage|text
lucide-lab,jug,coffee_pot|roast|ground|blend|arabica|filter|cafe|hot|drink|barista|fresh|juice|pour|glass|food-beverage
lucide-lab,kebab,shish|skewer|meat|fast_food|junk_food|snack|meal|savory|savoury|cookery|cooking|grilled|barbecue|barbeque|bbq|food-beverage
lucide-lab,kettle-electric,heat|boiling|water|steam|drink|tea|coffee|kitchen|appliances|food-beverage|home|devices
lucide-lab,kettle,heat|boiling|water|steam|whistle|drink|tea|coffee|kitchen|appliances|food-beverage|home|devices
lucide-lab,kiwi,citrus|orange|grapefruit|lemon|lime|segments|juice|squeeze|smoothie|tropical|sweet|snack|meal|lunch|eating|healthy|nutrition|diet|fruit_machine|slots|gambling|jackpot|food-beverage|gaming
lucide-lab,layout-grid-move-horizontal,apps|applications|sorting|ascending|descending|reorder|rearrange|up|down|drag|view|design|layout|tools|arrows
lucide-lab,layout-grid-move-vertical,apps|applications|sorting|ascending|descending|reorder|rearrange|up|down|drag|view|design|layout|tools|arrows
lucide-lab,layout-grid-plus,apps|applications|add|collection|design|layout|tools
lucide-lab,layout-list-move,todo|tasks|items|pending|ascending|descending|sorting|reorder|rearrange|up|down|drag|view|design|layout|text|tools|arrows
lucide-lab,lemon,citrus|lime|juice|squeezy|squeeze|smoothie|bitter|sweet|ingredient|cooking|cookery|kitchen|cuisine|eating|healthy|nutrition|diet|fruit_machine|slots|gambling|jackpot|food-beverage|gaming
lucide-lab,life-jacket,vest|buoyant|buoyancy|lifeguard|coastguard|sea|ocean|baywatch|beach|help|rescue|inflatable|safety|equipment|emergency|accessibility|medical
lucide-lab,ligature-square,toolbar|button|formatting|styling|typography|fonts|font_book|collection|slab_serif|writing|writer|prose|content|alternates|alternatives|variants|variations|fi|text|tools|design|shapes
lucide-lab,light-switch,on|off|electricity|electronics|lights|toggle|binary|boolean|power|outlet|plug|devices|connectivity
lucide-lab,lingerie,brassiere|breasts|boobs|bottoms|tops|knickers|womens|girls|female|ladies|underwear|swimwear|beachwear|bathing_constume|summer_holiday|night|evening|elegant|sexy|store|clothing|clothes|apparel|attire|fashion|thread|cotton|lace|fitted|shopping|social|travel
lucide-lab,locate-square,gps|location|crosshair|inspector|element|selector|target|box|browser|dom|node|aim|target|scope|sight|reticule|navigation|maps|development|tools|cursors|gaming
lucide-lab,luggage-cabin,baggage|suitcase|wheels|packing|sotrage|travel|transportation
lucide-lab,lunch-box,trunk|toolbox|chest|storage|container|snack|meal|brunch|tools|food-beverage
lucide-lab,mailbox-flag,post|inbox|emails|messages|letters|mailing_list|newsletter|mail
lucide-lab,mask-snorkel,scuba|submerge|freediving|diver|location|spot|gear|equipment|vacation|summer_holiday|seaside|beach|ocean|depth|deep|underwater|oxygen|o2|breathe|air|aquatic|encounter|exploration|observe|view|fish|marine_life|tourism|travel|maps
lucide-lab,meal-box,brunch|lunch|dinner|tray|bento|sushi|noodles|culinary|cuisine|asian|japanese|chinese|oriental|eastern|microwave|ready|frozen|packaging|food-beverage
lucide-lab,mortar-pestle,bowl|crush|grind|ingredients|herbs|spices|cooking|cookery|culinary|kitchen|equipment|utensil|food-beverage|tools|home
lucide-lab,motor-racing-helmet,driving|driver|racer|formula_one|formula_1|f1|car|motorcyle|motorbike|vehicle|safety|protection|headgear|crash|sports|transportation|gaming
lucide-lab,mug-teabag,cup|hot|drink|cafe|food-beverage
lucide-lab,mug,cup|hot|drink|cafe|tea|barista|food-beverage
lucide-lab,mustache,moustache|facial_hair|hairdresser|barbers|grooming|cut|shave|shop|salon|service|maps|people|social
lucide-lab,olive,grove|extra_virgin|oil|ingredient|cooking|cookery|kitchen|cuisine|eating|nutrition|diet|mediterranean|bitter|fruit|cocktail|food-beverage
lucide-lab,onion,flavor|flavour|vegetable|ingredient|cooking|cookery|kitchen|cuisine|eating|nutrition|diet|food-beverage
lucide-lab,owl,wise|wisdom|wings|bird|avian|tawny|perch|wildlife|nocturnal|knowledge|learning|education|hoot|animals
lucide-lab,pac-man-ghost,arcade|classic|retro|phantom|spooky|halloween|costume|sheet|gaming
lucide-lab,pac-man,eat|munch|consume|arcade|classic|retro|gaming
lucide-lab,palmtree-island-sun,desert_island|summer_holiday|vacation|retreat|relax|leisure|tropical|beach|resort|exotic|stranded|castaway|isolated|isolation|nature|travel
lucide-lab,pancakes,shrove_tuesday|maple_syrup|dripping|fast_food|junk_food|snack|sweet|dish|restaurant|breakfast|brunch|dessert|meal|cookery|cooking|food-beverage
lucide-lab,peace,harmony|symbol|unity|quiet|calm|rest|tranquility|sprituality|meditation|wellbeing|lifestyle|culture|philosopy|freedom|hippy|hippie|1960s|social|sustainability
lucide-lab,peach,fruit|nectarine|apricot|plum|damson|cherry|juice|smoothie|jam|conserve|preserve|sweet|snack|meal|lunch|eating|healthy|nutrition|diet|food-beverage
lucide-lab,pear,fruit|snack|meal|lunch|eating|healthy|nutrition|diet|food-beverage|shapes
lucide-lab,penguin,pingu|bird|arctic|aquatic|flightless|linux|animals|development
lucide-lab,pepper-chilli,chili|chile|hot|spicy|spice|flavor|flavour|vegetable|ingredient|cooking|cookery|kitchen|cuisine|culinary|eating|nutrition|diet|food-beverage
lucide-lab,pie,tart|quiche|patty|flan|strudel|bakery|pastry|homemade|hot|steaming|cookery|oven|food-beverage
lucide-lab,pig-head,piggy|piglet|hog|boar|swine|snout|trough|greedy|farmyard|sty|mud|meat|pork|bacon|butcher|hoofs|hooved|mammal|animals|food-beverage
lucide-lab,pig,piggy|piglet|hog|boar|swine|snout|trough|greedy|farmyard|sty|mud|meat|pork|bacon|butcher|hoofs|hooved|mammal|animals|food-beverage
lucide-lab,pillow,pillowcase|extra|bedding|cushion|headrest|sheets|soft|support|sleep|rest|home|furniture|travel
lucide-lab,pin-safety-open,unsafe|unsecured|unpinned|unfastened|loose|off|baby|newborn|childproof|children|infant|kids|toddler|mother|mum|family|people|security|account|home|shopping
lucide-lab,pin-safety,pinned|secured|fastened|fixed|baby|newborn|childproof|children|infant|kids|toddler|mother|mum|family|people|security|account|home|shopping
lucide-lab,pineapple-ring,segments|chunks|canned_fruit|tinned_fruit|juice|smoothie|cocktail|tropical|sweet|snack|meal|lunch|eating|healthy|nutrition|diet|food-beverage
lucide-lab,planet,ringed|orbit|saturn|interplanetary|space|galaxy|universe|astro|account|social|shapes|multimedia|weather|emoji|gaming|science
lucide-lab,pond,marsh|bog|pool|lake|lily_pads|water_lillies|lotus_flowers|leaves|reeds|plants|aquatic|preserve|wildlife|flora|nature|sustainability|maps
lucide-lab,pound-sterling-circle,finance|financial|markets|exchange|trader|trading|transaction|payment|coin|british|gbp|currency|money|shapes
lucide-lab,pound-sterling-square,finance|financial|markets|exchange|trader|trading|transaction|payment|british|gbp|toolbar|button|currency|money|shapes
lucide-lab,pram,baby|newborn|children|infant|kids|toddler|mother|mum|family|buggy|stroller|pushchair|wheels|transportation|people
lucide-lab,pretzel,bakery|cooking|food|pastry|food-beverage
lucide-lab,pumpkin,halloween|horror|creepy|spooky|frightening|fruit|spice|food-beverage
lucide-lab,razor-blade,cut|slice|shaving|shave|trim|style|edge|beard|stubble|mens|grooming|toiletries|bathroom|amenities|home|travel|tools
lucide-lab,razor,shaving|shaver|trimmer|styler|edger|beard|stubble|mens|grooming|toiletries|bathroom|amenities|home|travel|tools
lucide-lab,reel-thread,needle|sewing|stitch|embroidery|waeve|woven|fabric|material|cloth|cotton|textile|string|unravel|unroll|home|tools|social
lucide-lab,refrigerator-freezer,fridge|freezer|cooler|icebox|chiller|cold_storage|appliances|food-beverage|home
lucide-lab,remove-formatting-square,delete|clear|cancel|normalise|normalize|styling|plain_text|font|typography|slab_serif|writing|writer|prose|content|markdown|markup|x|times|text|tools|design|development
lucide-lab,rugby,goal|score|posts|kicker|pitch|team|scrum|ruck|ball|sports|gaming
lucide-lab,russian-ruble-circle,finance|financial|markets|exchange|trader|trading|transaction|payment|coin|rub|currency|money|shapes
lucide-lab,russian-ruble-square,finance|financial|markets|exchange|trader|trading|transaction|payment|rub|toolbar|button|currency|money|shapes
lucide-lab,sausage,banger|wiener|wurst|hot_dog|jumbo|chorizo|meat|pork|fast_food|junk_food|snack|dish|restaurant|lunch|meal|savory|savoury|cookery|cooking|grilled|barbecue|barbeque|bbq|food-beverage
lucide-lab,scarf,wooly|woolly|winter|cold|neckwear|apparel|fashion|knitting|shopping|seasons
lucide-lab,scissors-hair-comb,hairdresser|grooming|cut|chop|snip|shave|shop|salon|service|maps|tools|people|social
lucide-lab,shark,pectoral|fishing|infested|waters|warning|danger|alert|jaws|attack|aquatic|encounter|marine_life|tourism|seaside|beach|ocean|depth|deep|animals|travel
lucide-lab,shave-face,shavers_only|electric|electronics|socket|plug|razor|beard|stubble|mens|grooming|toiletries|bathroom|amenities|home|travel|connectivity|devices|tools
lucide-lab,shirt-folded-buttons,ironed|pressed|top|henley|store|clothing|clothes|apparel|attire|fashion|formal|dressy|smart|occasion|gathering|dinner|restaurant|waiter|uniform|office_wear|work|thread|cotton|slim_fit|regular|basics|shopping
lucide-lab,shirt-long-sleeve,jersey|top|store|clothing|clothes|apparel|attire|fashion|thread|cotton|casual|slim_fit|regular|basics|undergarment|layer|shopping
lucide-lab,shirt-t-ruler,fit|sizes|sizing|measurements|tailored|t-shirt|jersey|store|clothing|clothes|apparel|attire|fashion|casual|slim|regular|shopping
lucide-lab,shirt-t-v-neck,jersey|t-shirt|top|store|clothing|clothes|apparel|attire|fashion|thread|cotton|casual|slim_fit|regular|basics|undergarment|layer|shopping
lucide-lab,shirt-t,jersey|t-shirt|top|store|clothing|clothes|apparel|attire|fashion|thread|cotton|casual|slim_fit|regular|basics|shopping
lucide-lab,shorts-boxer,boxers|briefs|underpants|trunks|underwear|mens|boys|bottoms|store|clothing|clothes|apparel|attire|fashion|thread|cotton|casual|slim_fit|regular|shopping
lucide-lab,shorts,chino|cargo|denim|beachwear|bottoms|store|clothing|clothes|apparel|attire|fashion|thread|cotton|casual|slim_fit|regular|shopping
lucide-lab,shovel-dig,spade|gardening|equipment|soil|dirt|dig|excavate|bury|buried|treasure|seaside|summer_holiday|beach|sandcastle|sandbox|toys|kids|children|play|bucket|nature|home|tools|travel|gaming
lucide-lab,shower,bathroom|amenities|services|steam|clean|wash|home|travel
lucide-lab,skirt,dress|bottom|womens|girls|female|ladies|store|sexy|classy|clothing|clothes|apparel|attire|outfit|fashion|formal|smart|elegant|nightlife|club|party|occasion|gathering|thread|cotton|shopping
lucide-lab,skis,skiing|poles|slope|slalom|winter_holiday|vacation|trip|snow|equipment|sports|seasons
lucide-lab,slot-card-credit,debit|visa|mastercard|bank|atm|cash_machine|cash_point|withdrawal|finance|financial|spending|budget|purchase|payment|cc|shopping|retail|store|mall|consumer|loyalty|points|cashback|transaction|instructions|port|input|insert|slide|push|account|money|devices
lucide-lab,slot-card,sd|sim|data|format|floppy_disk|save|storage|flash|drive|digital|smartphone|mobile|instructions|port|input|insert|slide|push|multimedia|files|devices|photography
lucide-lab,slot-disc,data|backup|save|storage|capacity|megabytes|mb|gigabytes|gb|format|digital|read|write|rw|cd|dvd|minidisc|drive|tray|walkman|player|playback|listen|audio|music|instructions|port|input|insert|slide|push|multimedia|devices|files
lucide-lab,sneaker,trainer|shoe|footwear|store|clothing|clothes|apparel|attire|outfit|fashion|casual|exercise|running|jogging|shopping|sports
lucide-lab,snowboard,slope|winter_holiday|vacation|trip|equipment|sports|seasons
lucide-lab,snowman,cold|freeze|frozen|winter|weather|seasons
lucide-lab,soap-bar,toiletries|amenities|bathroom|shower|clean|wash|lather|bubbles|home|travel
lucide-lab,soccer-ball,football|futbol|kick|pitch|goal|score|bounce|sports|gaming
lucide-lab,soccer-pitch,football|field|stadium|ground|surface|grass|futbol|kick|goal|score|bounce|sports|gaming
lucide-lab,socket-eu,electricity|electronics|outlet|plug|european|two_pin|2_pin|devices|connectivity|travel|tools
lucide-lab,socket-uk,electricity|electronics|outlet|plug|united_kingdom|great_britain|england|three_pin|3_pin|devices|connectivity|travel|tools
lucide-lab,socket-usa,electricity|electronics|outlet|plug|united_states|american|two_pin|2_pin|devices|connectivity|travel|tools
lucide-lab,socks,feet|foot|underwear|undergarment|store|clothing|clothes|apparel|attire|fashion|thread|cotton|shopping
lucide-lab,spider-web,silk|weave|insects|arachnids|arachnophobia|fear|frightening|horror|halloween|creepy|lair|trap|entangle|nature|animals
lucide-lab,spider,silk|web|weave|insect|bite|fangs|venom|poison|arachnid|arachnophobia|fear|frightening|horror|halloween|creepy|animals
lucide-lab,stairs-arch,steps|staircase|stairway|basement|cellar|amenities|buildings
lucide-lab,stairs-arrow-down-left,steps|stairwell|staircase|basement_access|ground_floor|levels|hotel|accommodation|emergency_exit|safety|signage|directions|diagonal|buildings|travel|home|arrows
lucide-lab,stairs-arrow-up-right,steps|stairwell|staircase|rooftop_access|top_floor|penthouse_suite|levels|hotel|accommodation|emergency_exit|safety|signage|directions|diagonal|buildings|travel|home|arrows
lucide-lab,stairs,steps|staircase|stairway|buildings
lucide-lab,star-north,guide|directions|dark|night|sky|twinkle|sparkle|shine|planet|space|galaxy|universe|astro|navigation|science
lucide-lab,steering-wheel,driving|driver|racing|racer|motor_sport|formula_one|formula_1|f1|car|vehicle|direction|sports|transportation|gaming
lucide-lab,strawberry,fruit|berries|smoothie|sweet|snack|meal|lunch|jam|conserve|preserve|eating|healthy|nutrition|diet|food-beverage
lucide-lab,strikethrough-square,correction|cross_out|redacted|delete|remove|toolbar|formatting|styling|plain_text|rich_text|rtf|typography|font|sans_serif|writing|writer|prose|content|markdown|markup|text|tools|design|development
lucide-lab,stroller,baby|newborn|children|infant|kids|toddler|mother|mum|family|buggy|pram|pushchair|wheels|transportation|people
lucide-lab,sunlounger-parasol-sun-palmtree,shade|sunbathing|summer_holiday|vacation|retreat|relax|leisure|tropical|island|beach|resort|exotic|travel
lucide-lab,sunlounger-parasol-sun,shade|sunbathing|summer_holiday|vacation|retreat|relax|leisure|tropical|island|beach|resort|exotic|travel
lucide-lab,sunlounger-parasol-table,shade|sunbathing|summer_holiday|vacation|retreat|relax|leisure|tropical|island|beach|resort|exotic|travel
lucide-lab,surfboard,bodyboard|surfer|summer_holiday|seaside|beach|waves|wind|tidal|tide|ocean|baywatch|lifesaver|lifeguard|coastguard|equipment|emergency|rescue|travel|sports|gaming
lucide-lab,sushi-2,rice|raw_fish|nori|seaweed|kale|snack|brunch|lunch|dinner|culinary|cuisine|asian|japanese|chinese|oriental|eastern|food-beverage
lucide-lab,sushi-3,rice|raw_fish|salmon|tuna|snack|brunch|lunch|dinner|culinary|cuisine|asian|japanese|chinese|oriental|eastern|food-beverage
lucide-lab,sushi-chopsticks,rice|raw_fish|nori|seaweed|kale|snack|brunch|lunch|dinner|culinary|cuisine|asian|japanese|chinese|oriental|eastern|food-beverage|tools
lucide-lab,sushi,rice|raw_fish|nori|seaweed|kale|snack|brunch|lunch|dinner|culinary|cuisine|asian|japanese|chinese|oriental|eastern|food-beverage
